open_time,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,TRXUSDT,DOTUSDT,AVAXUSDT,LINKUSDT,LTCUSDT,BCHUSDT,ETCUSDT,UNIUSDT,ATOMUSDT,XLMUSDT,NEARUSDT,ICPUSDT,APEUSDT,FTMUSDT,SUIUSDT,SEIUSDT,OPUSDT,ARBUSDT,GMXUSDT,INJUSDT,GRTUSDT,AAVEUSDT,SNXUSDT,CRVUSDT,COMPUSDT,IMXUSDT,APTUSDT,RLCUSDT
2024-11-01 03:30:00,11.148600620729257,7.826036029455157,6.36199308533525,5.119011258714539,-0.6645597237080328,-1.0788096613719298,-1.8402356826851698,-1.7820071777853768,1.372195436740389,3.2144661163795005,2.431857428698185,4.236567242612494,5.8630628323034575,2.9210087273580543,2.047950874588465,1.4372250897884336,-2.384880335720876,1.3895390912847796,2.0654693841129528,-0.008032171697264267,-0.40631546956300324,0.6789468311588039,-0.9431481860440377,0.47685510419483734,-0.6341238401104843,3.1175073304799117,2.9481164196123277,-1.9207298505250152,4.9662653463603155,0.32714314133269456,-1.365315954734699,3.7591048990034333,0.15785808461558032,2.2027647577118348,0.4054651081081644
2024-11-01 03:45:00,11.147209632224802,7.825325192354672,6.360956994757329,5.118891612866108,-0.6552735281318638,-1.0785155869689873,-1.8430106592388493,-1.783196238567567,1.3734623823045122,3.2136622578153133,2.432735777459091,4.236567242612494,5.861355861760962,2.9210087273580543,2.0429072169518623,1.4369874754354088,-2.385966701933097,1.390286382389428,2.0659762907262653,-0.012072581234269249,-0.40616535322255776,0.6822884372250694,-0.9410958507931262,0.47436908675537554,-0.6339353209280992,3.1144038032714896,2.946016681308058,-1.9220959709560583,4.967170922682172,0.32570013963930183,-1.3660996538343713,3.757005283161537,0.16041672140590466,2.201659174404085,0.40413088509502776
2024-11-01 04:00:00,11.14807418571735,7.826550871072914,6.362510728345687,5.120565353468452,-0.657780036722654,-1.0764594840269763,-1.8411177947705966,-1.783196238567567,1.3742217798856213,3.214867803470662,2.437115985951652,4.237434294689934,5.86220971125072,2.9210087273580543,2.0498839894375105,1.4386495914538187,-2.384880335720876,1.390286382389428,2.063820160776879,-0.007024614936964466,-0.4117347211217598,0.6805683983530852,-0.9390477189967712,0.47561286801024616,-0.6337468372784979,3.1135153092103742,2.9444389791664403,-1.9207298505250152,4.969604944538264,0.3278638620846127,-1.367668896996726,3.757472245579548,0.1570037488096647,2.199444334074532,0.40346310543749137
2024-11-01 04:15:00,11.14908188766798,7.826766307492077,6.36199308533525,5.118412886269687,-0.6624240079171049,-1.0755795895575369,-1.8383480586426473,-1.7814131771739108,1.3762440252663892,3.2164729402518906,2.4388627112865935,4.237000862623624,5.861071083174386,2.9215473753646144,2.054892668758423,1.4393610820565828,-2.385966701933097,1.392027892967651,2.0649622204150018,-0.011060947359424948,-0.4127918834946252,0.6782365678241911,-0.9372590383103514,0.47374661552457,-0.6345009851272119,3.111735949310297,2.9439125248241944,-1.9186841628017217,4.970299292573381,0.3293037471426003,-1.3684544429915595,3.7591048990034333,0.16381808522939492,2.200552367428894,0.4047982191204607
2024-11-01 04:30:00,11.150088862657794,7.829133049904849,6.361302477572996,5.11883178457329,-0.6579731055522913,-1.0741148170677222,-1.8339574099282412,-1.7820071777853768,1.3790179521491144,3.217675104291682,2.4414770918606643,4.23685634351072,5.862494165811022,2.9236990706541595,2.0541237336955462,1.4429109615387865,-2.385966701933097,1.395006301721912,2.0659762907262653,-0.007024614936964466,-0.41248972304512876,0.686273611616773,-0.9334368907091256,0.47499117075677466,-0.6309238373798134,3.1144038032714896,2.947591898226056,-1.9152839555135526,4.972725721023036,0.3314596947976687,-1.3700273886560186,3.7600366484302645,0.1587116911548208,2.2049722641270453,0.4047982191204607
2024-11-01 04:45:00,11.150404897187377,7.8293718036116395,6.359227788032134,5.120326419114528,-0.6608736200096497,-1.0726521869985781,-1.8302716334614195,-1.7820071777853768,1.3775058550868113,3.217675104291682,2.4406063908914204,4.2354100025007035,5.862494165811022,2.9231615807191558,2.0496264566006506,1.4429109615387865,-2.384880335720876,1.3940144841350286,2.0676219648744936,-0.00904074465214907,-0.41248972304512876,0.6904936630943819,-0.9347093173981731,0.47499117075677466,-0.6284836672342232,3.1135153092103742,2.9481164196123277,-1.9152839555135526,4.973971309724664,0.3321773123383321,-1.3696339202267835,3.7607348912143643,0.15785808461558032,2.203869120054888,0.40346310543749137
2024-11-01 05:00:00,11.149858133185782,7.828073888056704,6.357322200621367,5.118353029327761,-0.6614547338274556,-1.074700468621797,-1.8348339988016038,-1.783196238567567,1.3759914681239935,3.2160718975354663,2.4379897300002487,4.23091300500412,5.859075359062237,2.920469789053444,2.0501414559682836,1.440308949426129,-2.387054249620496,1.3895390912847796,2.067115891989199,-0.015113637810048184,-0.4188543452271804,0.6792003744273206,-0.9390477189967712,0.47187687362741587,-0.6333699765240846,3.107720775502038,2.944965156500338,-1.9180031958023054,4.972171627644127,0.3293037471426003,-1.373575588712116,3.7577056450437887,0.15956456967133845,2.1972245773362196,0.4007875185570534
2024-11-01 05:15:00,11.150766654943217,7.827934441103094,6.35749558597074,5.118891612866108,-0.6649485262012665,-1.0717756347145502,-1.8344582237611702,-1.783196238567567,1.3762440252663892,3.217675104291682,2.4379897300002487,4.230476736546681,5.85821882796062,2.920469789053444,2.0521988052859617,1.441019260809137,-2.385966701933097,1.391530627915137,2.0700223197633445,-0.011060947359424948,-0.4171835010623628,0.6802645547289315,-0.9410958507931262,0.47187687362741587,-0.632616680819913,3.1063787936410545,2.946016681308058,-1.915963072687361,4.974317031422144,0.3293037471426003,-1.3688474475161698,3.7584055167625467,0.1672079189839064,2.1983350716202463,0.4027948795522855
2024-11-01 05:30:00,11.15097951077556,7.828416446573827,6.355586691681764,5.118472739628975,-0.6655320135269719,-1.0706080922585124,-1.8331441220107865,-1.783196238567567,1.3754861624032872,3.215269329274089,2.4362414778067194,4.230767603331745,5.859075359062237,2.919930560137709,2.0483377966285023,1.4405457759518066,-2.387054249620496,1.3900373473987249,2.0680013515372804,-0.01308523954865548,-0.419766892819024,0.6761536041833742,-0.9454621091744349,0.4706284340145776,-0.6324284455252395,3.1072736482868986,2.944965156500338,-1.915963072687361,4.971547905388209,0.33002291294130587,-1.3704210119636004,3.7581722806098856,0.16805358499624976,2.1972245773362196,0.4014570867106256
2024-11-01 05:45:00,11.15065331442674,7.828153563300452,6.354196112629245,5.117694366389664,-0.6641710723234281,-1.0717756347145502,-1.8347087247644842,-1.7826015314432895,1.3727024076004237,3.2136622578153133,2.4336133554004498,4.2296036282257905,5.856503561673865,2.9183111265854063,2.049368857423543,1.4395981331422016,-2.388142981355692,1.38854183366037,2.0644547993715126,-0.014098924379501648,-0.41915843524016694,0.6748304487740475,-0.9441759353636907,0.4706284340145776,-0.6343123948390528,3.1063787936410545,2.9433857931817817,-1.9180031958023054,4.96870157072331,0.3285840637722067,-1.3723914559508992,3.7572387916272794,0.16636153721522529,2.194999882314108,0.40011750178156913
2024-11-01 06:00:00,11.147642290587104,7.824525895693143,6.351409139914337,5.109937495170118,-0.667284521034218,-1.0788096613719298,-1.8448438403205103,-1.783791299578878,1.3643043432282753,3.204776900488699,2.427454075039915,4.223030903183424,5.849900982786195,2.91180703861623,2.0423884774771253,1.4300719834657785,-2.3936044913812142,1.3785141738009283,2.057962510002712,-0.022245608947319737,-0.4320144433417009,0.6646448200872331,-0.9506234109546604,0.4612151232126563,-0.6447380413522577,3.099190981922221,2.932792473780117,-1.9255194594075793,4.959903245689483,0.3235317253454781,-1.3830994702233714,3.753027273937688,0.15529288440603525,2.187174241482718,0.3900130035492428
2024-11-01 06:15:00,11.146315618630737,7.82662667806834,6.352803597173591,5.109816758677367,-0.6635883783184009,-1.0744075999712923,-1.8438320145211646,-1.783791299578878,1.3666017277741547,3.2068032436339315,2.4336133554004498,4.2249341319257026,5.8519150821578965,2.9139797716817317,2.0501414559682836,1.4327007339340465,-2.3914163067006613,1.383039068399218,2.0592388343623163,-0.016129381929883644,-0.4289384642938065,0.6661356313130955,-0.9485556924614306,0.4643627493556498,-0.6405547304407747,3.100542637906336,2.937043277205311,-1.922779731666459,4.961865129726826,0.32642190076771144,-1.3803122894423432,3.755135249891002,0.15785808461558032,2.188295946591918,0.3947411447451887
2024-11-01 06:30:00,11.148203084240762,7.827472134984449,6.354717806406837,5.111867299170302,-0.6633942224105975,-1.0738221198608908,-1.8492191049013333,-1.783791299578878,1.3663467233101945,3.206398303357088,2.431857428698185,4.223909766576744,5.850476853807004,2.9128939952449864,2.049755231309476,1.4329393689429344,-2.3914163067006613,1.3805277662255535,2.0619138248116196,-0.016129381929883644,-0.42725070018008676,0.6669571974697044,-0.9490722213985346,0.462475362824944,-0.6411241524927935,3.100092288878234,2.935982269148217,-1.9241486572738007,4.961725122726247,0.32714314133269456,-1.3815058443880934,3.7563044304287256,0.15443635330441896,2.186051276738094,0.395414772254663
2024-11-01 06:45:00,11.144931415261777,7.824205998057657,6.352455165114317,5.108729473762037,-0.6670896462406557,-1.0782215990203756,-1.8618171931834944,-1.7843867148986419,1.362001668550846,3.2007118542405295,2.427454075039915,4.215529213226812,5.845282036929901,2.9085390618516134,2.046530878222576,1.4281558152148082,-2.3957974747162245,1.3749806012196173,2.055276914680538,-0.030459207484708574,-0.43540898448123644,0.6662383640027276,-0.9563317814113389,0.45805755822733496,-0.6476003656039749,3.095125017432026,2.928523523860541,-1.932401799030521,4.9578672285576,0.3235317253454781,-1.3858944410985636,3.751149779840061,0.14583044821153954,2.1815467646169897,0.3893357261782807
2024-11-01 07:00:00,11.14332245540914,7.819085728973706,6.350012735428395,5.1065513509260825,-0.6733445532637656,-1.0844135692682968,-1.8671082108179098,-1.7873691209267621,1.359436906950008,3.1954024686825586,2.422144328051685,4.2168571366974925,5.841222883777439,2.900871992530031,2.0397907360500436,1.421661504957182,-2.397995277798704,1.3650707246682638,2.049368857423543,-0.03562717764315116,-0.4437902224298324,0.6553933909480294,-0.9649559038554361,0.45362014999521155,-0.6541187935924669,3.08922261664133,2.920469789053444,-1.940723622368013,4.951026822490944,0.3148107398400336,-1.3939233882843818,3.746676552840153,0.13889199886661865,2.175887439948088,0.3818552424690307
2024-11-01 07:15:00,11.145536328510273,7.824777743074962,6.354196112629245,5.111023468127524,-0.6657265849839531,-1.07587280169862,-1.857450654427675,-1.7861750909341545,1.3650707246682638,3.206398303357088,2.4300984132930052,4.222297926532561,5.848748244906387,2.9079933592459843,2.0487245690177756,1.4310286924600613,-2.3914163067006613,1.3727024076004237,2.05604496387344,-0.02326862693935433,-0.43540898448123644,0.658296903124199,-0.9578942817292304,0.4612151232126563,-0.645881988092831,3.095577608523707,2.928523523860541,-1.9317114296555002,4.958920858409577,0.32135859881116474,-1.3834982738178894,3.753027273937688,0.142367241286922,2.1815467646169897,0.3900130035492428
2024-11-01 07:30:00,11.146122404375369,7.825081474578649,6.354543938719709,5.1113249181041835,-0.6670896462406557,-1.074700468621797,-1.8591179627528738,-1.7879666709893587,1.3650707246682638,3.2055879305412653,2.425687290128029,4.220242729097475,5.845282036929901,2.9069010598473755,2.046272480288322,1.430311246536665,-2.3903240073020524,1.3716882087305284,2.0588561080707275,-0.029428810690812168,-0.4368009884180173,0.6580380034463774,-0.958154935972854,0.461845441544272,-0.6466453469085255,3.093312601892855,2.9258461460898246,-1.9344757714296503,4.957445465582136,0.32063317259146673,-1.3823023398503531,3.753027273937688,0.142367241286922,2.1815467646169897,0.3859424416193005
2024-11-01 07:45:00,11.145820603766575,7.825692654394387,6.353848165513696,5.111746795464668,-0.6694306539426292,-1.0706080922585124,-1.8577069825290462,-1.7891628433807891,1.3658365192174944,3.2055879305412653,2.4265710727750367,4.221711158142542,5.846149715943123,2.9079933592459843,2.046014015567317,1.4295932855150382,-2.3925098005220327,1.3704190119616004,2.0582179052282092,-0.027371196796132015,-0.43432765279326563,0.6595386893861157,-0.9516588757119464,0.4612151232126563,-0.645881988092831,3.093312601892855,2.9258461460898246,-1.9344757714296503,4.958920858409577,0.32063317259146673,-1.3850950805444084,3.7520889675118205,0.14063112973974562,2.180417459019838,0.3859424416193005
2024-11-01 08:00:00,11.148247150762785,7.827392405427065,6.355586691681764,5.113372371547368,-0.6698213552564486,-1.071483621279857,-1.8484568129066001,-1.7891628433807891,1.3688938464397233,3.2092294478163956,2.4292177439274116,4.226687749209813,5.846727750641299,2.9107188992270343,2.0496264566006506,1.432462041964898,-2.3892328997197176,1.3724489542978375,2.0625496740096176,-0.02326862693935433,-0.4307829160924542,0.6601590047329646,-0.9490722213985346,0.461845441544272,-0.6449286082894709,3.0973859272804907,2.9290581402859983,-1.9303321190919949,4.961585096120964,0.32135859881116474,-1.38070998282599,3.751854253275325,0.1380212978973746,2.180417459019838,0.39068982252601003
2024-11-01 08:15:00,11.148535119433783,7.829236516843276,6.35749558597074,5.111626277236139,-0.6657265849839531,-1.067695186033388,-1.8454134425636886,-1.7885645783315358,1.37194185489549,3.2128577525426376,2.431857428698185,4.228584037430304,5.849036553975704,2.911263116927541,2.0568124236194745,1.4357985560229798,-2.3892328997197176,1.3754861624032872,2.065596134857783,-0.024292692569044587,-0.4281709456438024,0.6616565134685745,-0.9457195425649672,0.4649910874221913,-0.6418838866224038,3.0996417369445024,2.9349201341572337,-1.9268921432195514,4.96640471918284,0.32642190076771144,-1.3723914559508992,3.751619483935122,0.142367241286922,2.182674796321488,0.3947411447451887
2024-11-01 08:30:00,11.148074329747319,7.827639546366422,6.3569753397091135,5.113071538236835,-0.6643653791344933,-1.0668229661787023,-1.8409917311082802,-1.7891628433807891,1.3727024076004237,3.21124679770371,2.428336298299606,4.2274175164464625,5.850476853807004,2.911263116927541,2.055276914680538,1.4355606024228087,-2.388142981355692,1.377001314208298,2.0644547993715126,-0.022245608947319737,-0.43016772074853626,0.6584004442301105,-0.9485556924614306,0.46561903092791146,-0.6413140319199281,3.100542637906336,2.9375733593804587,-1.9275791923705898,4.96535894922662,0.32714314133269456,-1.3684544429915595,3.752323626670471,0.14323416808590775,2.1849270495258133,0.39608794629556743
2024-11-01 08:45:00,11.14729770677889,7.824457926007597,6.35662835844262,5.110782242701195,-0.6552735281318638,-1.0659515064285614,-1.8428212114785025,-1.7903604483143476,1.37194185489549,3.210440346047099,2.422144328051685,4.227271605597732,5.850764665004847,2.9096295745005794,2.056428767370763,1.433654932479728,-2.385966701933097,1.37194185489549,2.0614048541936847,-0.024292692569044587,-0.43509991323785513,0.6528458837864196,-0.9550315601905857,0.462475362824944,-0.6413140319199281,3.0946722214088944,2.9349201341572337,-1.9303321190919949,4.9624949187683205,0.32425505268262117,-1.3696339202267835,3.753261713043204,0.13714983814723367,2.182674796321488,0.39339252687389514
2024-11-01 09:00:00,11.148851645303779,7.826794231037412,6.359573868672378,5.1140338864405415,-0.6498961385656303,-1.0572784251751326,-1.8411808325617733,-1.7885645783315358,1.3732091215712352,3.215269329274089,2.427454075039915,4.2284382967028,5.8527770273340884,2.91180703861623,2.060003847787361,1.4362742934249113,-2.384880335720876,1.3775058550868113,2.0673689604455667,-0.026343975339601977,-0.42970657248119876,0.6583486750172498,-0.9516588757119464,0.4643627493556498,-0.6373341157407326,3.0978374964911444,2.93651291389402,-1.926205565780978,4.96563792816552,0.32714314133269456,-1.377532855451318,3.7556030861568446,0.14410034397375687,2.1838015570040787,0.395414772254663
2024-11-01 09:15:00,11.148045523340771,7.825465003609707,6.358881587578616,5.113432527350917,-0.6531575323437869,-1.0604498275737608,-1.8416852779977808,-1.7891628433807891,1.3716882087305284,3.212455257065278,2.427454075039915,4.227855121296273,5.855358414110991,2.9101743851923443,2.0574515237882207,1.4355606024228087,-2.385966701933097,1.3802762887943276,2.066482940515444,-0.027371196796132015,-0.42909203873932067,0.6618628905201789,-0.9475234343052537,0.4631048875545789,-0.6382802791191052,3.096029994869355,2.93651291389402,-1.926205565780978,4.964451729791774,0.3249778571954777,-1.379517376840867,3.7558369222388173,0.1475575643576147,2.187174241482718,0.3940670631557951
2024-11-01 09:30:00,11.1495709767479,7.827934441103094,6.360092765164173,5.117095205197383,-0.6477914788391481,-1.0581423561143963,-1.8410547609529324,-1.7879666709893587,1.3727024076004237,3.217274543501227,2.4292177439274116,4.23091300500412,5.854211953681605,2.91235066461494,2.05348250250974,1.43746264769429,-2.3837951484195887,1.3837912309017721,2.0674954706614352,-0.026343975339601977,-0.4266376733409654,0.6608822199726699,-0.9446902063958531,0.46624658036802336,-0.6343123948390528,3.099190981922221,2.9386326815134183,-1.9241486572738007,4.964102579968039,0.32714314133269456,-1.3799147541558516,3.755135249891002,0.15272108701766393,2.189416394888408,0.3967606674780181
2024-11-01 09:45:00,11.14958406378699,7.828364672000308,6.361302477572996,5.117993812416755,-0.6531575323437869,-1.0598724603521792,-1.8422530834450412,-1.7885645783315358,1.37295579668071,3.217274543501227,2.427454075039915,4.230331271421687,5.85392513308592,2.9101743851923443,2.0555329966281604,1.4367498046083838,-2.3837951484195887,1.3827882217906031,2.0659762907262653,-0.028399474521698,-0.4266376733409654,0.6584522107630585,-0.9436619286702871,0.4668737362368079,-0.6348782724359695,3.0978374964911444,2.9407479652212314,-1.922779731666459,4.962704760338705,0.3278638620846127,-1.379517376840867,3.7539647007698704,0.14928170271575447,2.190535589185423,0.3967606674780181
2024-11-01 10:00:00,11.151202084809269,7.829077332503495,6.361129751084959,5.120923647990379,-0.6533497106858792,-1.0613165039244128,-1.8381594920623718,-1.7885645783315358,1.3727024076004237,3.217274543501227,2.425687290128029,4.2287297569205435,5.8522024797744745,2.91180703861623,2.0550207671381537,1.4365120772805082,-2.3837951484195887,1.3817842056420047,2.065722869538898,-0.027371196796132015,-0.4264844753322397,0.6602106803136805,-0.9439188989916292,0.4681268692328754,-0.6356332743593387,3.096482176654134,2.9412760877579323,-1.9207298505250152,4.9619351258770665,0.3285840637722067,-1.3803122894423432,3.752323626670471,0.1501426584297194,2.190535589185423,0.3987761199573678
