TotalReturn,SharpeAnn,MaxDD,Trades,HitRate,AvgHalfLifeHours,Pair,CointP
0.6423262011516337,0.9956230050705227,1.658710689719928,1259.5,0.4192057761732852,26.43199036018297,PONDUSDT/OGNUSDT,0.0003649929943523331
-0.26723454744181296,0.04885047535675603,0.6849797490498356,1133.0,0.42396868413128574,23.117216744084267,CTSIUSDT/OGNUSDT,1.2511703697410033e-05
-0.2448215752840469,-0.18614041359036887,0.5519995446449442,1324.0,0.41562358618609563,32.83264815828495,OGNUSDT/CELOUSDT,0.00017273213225471864
-0.6175512840784239,-0.4271785961246883,1.0944362408019184,1052.0,0.42850799289520425,24.126869900700935,MLNUSDT/PONDUSDT,0.00021167555171584636
-0.7559171340293345,-2.03072843967919,0.7916210375029855,1336.0,0.3999123959702146,28.45912157905058,OGNUSDT/BANDUSDT,9.583947539257405e-06
